2020-01-08T18:40:00,300,1,1.0,75.0
2020-01-08T18:45:00,300,1,1.0,75.0
2020-01-08T18:50:00,300,1,1.0,75.0
2020-01-08T18:55:00,300,1,1.25,81.33
2020-01-08T19:00:00,300,1,1.0,75.0
2020-01-08T19:05:00,300,1,1.35,83.75
2020-01-08T19:10:00,300,1,1.47,86.67
2020-01-08T19:15:00,300,1,1.0,75.0
2020-01-08T19:20:00,300,1,1.0,75.0
2020-01-08T19:25:00,135,1,1.0,75.0
2020-01-08T20:05:00,186,1,1.0,75.0
2020-01-08T20:10:00,300,1,1.0,75.0
2020-01-08T20:15:00,300,1,1.32,83.0
2020-01-08T20:20:00,238,1,1.03,75.63
2020-01-08T20:25:00,300,1,1.4,85.08
2020-01-08T20:30:00,300,1,1.61,90.25
2020-01-08T20:35:00,300,1,1.0,75.0
2020-01-08T20:40:00,300,1,1.0,75.0
2020-01-08T20:45:00,38,1,1.0,75.0
2020-01-08T20:55:00,199,1,1.39,84.67
2020-01-08T21:00:00,300,1,1.01,75.17
2020-01-08T21:05:00,251,1,1.02,75.5
2020-01-08T21:10:00,216,1,1.0,75.0
2020-01-08T21:15:00,300,1,1.0,75.0
2020-01-08T21:20:00,300,1,1.0,75.0
2020-01-08T21:25:00,300,1,1.0,75.0
2020-01-08T21:30:00,29,1,1.79,94.83
2020-01-09T11:00:00,252,1,1.37,84.33
2020-01-09T11:05:00,71,1,1.0,75.0
2020-01-09T11:15:00,260,1,1.39,84.71
2020-01-09T11:20:00,300,1,1.0,75.0
2020-01-09T11:25:00,300,1,1.0,75.0
2020-01-09T11:30:00,300,1,1.0,75.0
2020-01-09T11:35:00,300,1,1.01,75.25
2020-01-09T11:40:00,300,1,1.0,75.0
2020-01-09T11:45:00,63,1,1.14,78.57
2020-01-09T11:50:00,300,1,1.36,84.08
2020-01-09T11:55:00,78,1,2.0,100.0
2020-01-09T12:00:00,19,1,2.0,100.0
2020-01-09T12:05:00,300,1,1.05,76.25
2020-01-09T12:10:00,300,1,1.0,75.0
2020-01-09T12:15:00,300,1,1.0,75.0
2020-01-09T12:20:00,300,1,1.0,75.0
2020-01-09T12:25:00,300,1,1.0,75.0
2020-01-09T12:30:00,300,1,1.03,75.75
2020-01-09T12:35:00,300,1,1.0,75.0
2020-01-09T12:40:00,300,1,1.05,76.25
2020-01-09T12:45:00,30,1,1.0,75.0
2020-01-09T13:45:00,161,1,1.0,75.0
2020-01-09T13:50:00,111,1,1.0,75.0
2020-01-09T16:10:00,265,1,1.0,75.0
