timestamps,TP9,AF7,AF8,TP10,Right AUX
1578400675.159,45.898,43.457,30.273,32.227,-0.977
1578400675.163,31.250,42.480,27.344,38.086,85.938
1578400675.167,27.832,38.574,26.855,36.133,84.961
1578400675.171,29.785,43.457,31.250,28.809,52.734
1578400675.175,33.691,45.410,27.832,30.762,55.176
1578400675.179,40.527,40.039,29.785,34.668,52.246
1578400675.183,41.016,37.598,30.762,42.480,72.266
1578400675.187,28.320,33.691,32.227,38.086,75.195
1578400675.191,24.902,40.527,30.762,23.926,20.020
1578400675.195,40.039,53.223,25.391,29.785,2.930
1578400675.198,46.387,51.758,30.762,34.668,21.484
1578400675.202,39.551,48.828,38.086,36.133,47.363
1578400675.206,36.621,50.293,37.109,36.133,86.426
1578400675.210,31.250,48.340,33.691,23.926,12.695
1578400675.214,37.598,41.504,29.785,16.602,-22.949
1578400675.218,47.363,46.875,31.250,22.949,40.527
1578400675.222,38.086,56.641,32.227,27.832,22.461
1578400675.226,31.738,55.176,32.227,33.691,-19.531
1578400675.230,32.715,44.922,23.926,32.715,-0.977
1578400675.234,40.527,38.086,17.090,30.762,28.809
1578400675.237,49.316,47.852,22.461,37.109,38.574
1578400675.241,38.574,51.270,27.344,41.504,34.180
1578400675.245,28.320,34.668,28.809,40.039,39.062
1578400675.249,32.227,32.227,25.391,30.273,27.832
1578400675.253,37.598,46.875,31.250,27.832,51.270
1578400675.257,42.480,46.875,34.180,35.156,85.938
1578400675.261,39.551,42.480,29.297,34.668,89.844
1578400675.265,30.273,38.086,25.391,32.715,95.703
1578400675.269,32.227,39.551,20.508,33.203,21.973
1578400675.273,40.039,42.480,19.043,33.203,-2.441
1578400675.277,44.922,41.504,29.297,34.668,74.707
1578400675.280,47.363,43.457,42.969,41.992,65.430
1578400675.284,38.086,50.293,41.992,44.922,57.617
1578400675.288,28.809,47.363,33.691,40.039,68.359
1578400675.292,35.156,42.480,33.203,34.668,37.598
1578400675.296,35.645,39.062,33.203,26.855,29.297
1578400675.300,34.668,38.086,30.762,32.227,30.762
1578400675.304,35.156,46.875,29.785,41.992,52.246
1578400675.308,31.250,43.945,25.391,34.668,30.762
1578400675.312,39.551,41.504,26.855,34.180,59.570
1578400675.316,38.086,45.410,38.574,36.133,47.852
1578400675.320,27.344,44.434,33.691,29.297,20.508
1578400675.323,20.996,37.109,38.574,34.180,77.148
1578400675.327,13.184,30.273,43.945,31.738,75.684
1578400675.331,17.090,29.785,39.062,26.367,21.484
1578400675.335,18.555,25.879,40.527,24.414,38.086
1578400675.339,17.578,23.438,34.180,19.043,61.523
1578400675.343,21.484,24.414,34.668,24.902,50.293
1578400675.347,19.043,23.438,40.039,33.203,72.266
1578400675.351,18.555,20.508,35.645,26.855,47.363
1578400675.355,25.879,21.484,31.250,21.973,-11.230
1578400675.359,36.621,25.879,28.809,34.180,0.977
1578400675.362,29.297,26.367,29.785,40.039,23.926
1578400675.366,15.625,26.855,34.668,37.598,36.133
1578400675.370,19.043,27.344,32.715,34.180,67.871
1578400675.374,29.297,27.344,26.367,29.785,47.363
1578400675.378,38.086,32.715,27.344,38.086,36.133
1578400675.382,37.109,36.621,30.273,45.410,58.105
1578400675.386,36.133,39.551,35.645,42.480,64.941
1578400675.390,33.691,36.621,30.762,34.180,91.797
1578400675.394,39.551,23.438,24.414,30.762,75.195
1578400675.398,47.852,25.391,31.738,31.250,19.531
1578400675.402,38.574,33.203,33.691,34.668,-17.578
1578400675.405,29.785,27.832,34.668,41.992,-50.781
1578400675.409,29.297,30.762,34.668,38.086,-16.113
1578400675.413,32.715,38.086,33.203,32.715,24.902
1578400675.417,38.574,40.527,38.086,38.574,26.855
1578400675.421,40.527,42.969,33.691,43.457,74.219
1578400675.425,38.574,32.227,32.715,44.922,94.238
1578400675.429,36.133,28.809,33.691,35.645,60.059
1578400675.433,36.621,38.086,28.809,23.926,40.527
1578400675.437,46.387,36.621,32.715,31.250,35.156
1578400675.441,46.387,34.668,38.574,41.992,33.203
1578400675.445,36.621,29.785,37.109,43.457,47.852
1578400675.448,31.738,30.273,35.156,40.527,45.898
1578400675.452,40.527,39.551,33.203,38.574,79.590
1578400675.456,50.781,40.527,26.367,39.551,67.383
1578400675.460,47.852,39.551,24.902,39.551,16.113
1578400675.464,40.527,35.645,28.809,40.039,76.172
1578400675.468,37.109,27.344,31.250,41.504,86.426
1578400675.472,44.922,34.180,35.156,36.621,45.898
1578400675.476,52.734,43.457,41.992,33.691,43.457
1578400675.480,42.480,39.551,38.086,38.086,-32.227
1578400675.484,32.227,28.320,25.879,39.062,-47.363
1578400675.487,28.320,25.879,26.367,36.621,5.371
1578400675.491,27.832,32.715,26.367,28.809,15.137
1578400675.495,39.551,32.715,24.414,31.250,6.348
1578400675.499,44.922,32.715,33.203,43.457,4.395
1578400675.503,36.133,37.109,40.039,45.410,35.156
1578400675.507,33.691,36.133,39.062,41.016,32.227
1578400675.511,36.621,30.273,34.668,34.668,41.016
1578400675.515,43.945,30.762,29.785,26.855,16.602
1578400675.519,46.387,27.832,29.297,23.438,14.648
1578400675.523,38.574,28.809,29.785,30.762,62.988
1578400675.527,28.320,35.645,31.738,32.227,66.406
1578400675.530,28.809,35.645,33.691,27.832,47.363
1578400675.534,39.551,36.133,34.180,29.785,1.953
1578400675.538,48.340,38.574,40.039,39.551,24.902
1578400675.542,45.898,39.551,45.410,49.805,33.203
1578400675.546,33.203,37.598,36.621,51.758,17.578
1578400675.550,34.180,32.715,25.879,51.758,73.242
1578400675.554,41.992,38.086,27.344,44.922,70.312
1578400675.558,47.852,45.410,31.250,43.457,68.359
1578400675.562,44.434,41.016,32.227,46.875,90.820
1578400675.566,29.297,38.086,29.785,39.551,97.168
1578400675.570,33.203,43.457,26.855,30.273,74.707
1578400675.573,41.992,37.109,28.320,27.832,44.922
1578400675.577,42.969,29.297,30.762,35.156,50.293
1578400675.581,44.434,33.691,36.133,40.039,45.898
1578400675.585,38.086,30.762,35.645,41.504,4.395
1578400675.589,32.227,26.855,30.273,37.598,-45.410
1578400675.593,34.668,31.738,32.227,28.809,5.859
1578400675.597,41.992,40.527,36.621,34.668,19.043
1578400675.601,38.086,41.016,38.574,42.969,27.344
1578400675.605,31.738,37.598,39.551,40.039,43.457
1578400675.609,35.156,33.691,35.645,37.598,23.438
1578400675.612,35.645,34.668,31.250,33.203,28.320
1578400675.616,39.062,36.133,33.691,33.203,28.320
1578400675.620,41.016,35.156,35.645,35.156,55.176
1578400675.624,31.250,33.691,30.762,34.180,76.660
1578400675.628,23.926,34.180,31.738,30.273,22.461
1578400675.632,30.762,37.109,40.527,28.320,-0.977
1578400675.636,35.645,40.039,42.480,31.738,60.059
1578400675.640,41.992,41.016,34.180,38.086,69.824
1578400675.644,47.363,37.109,34.180,47.363,38.574
1578400675.648,27.344,31.250,47.363,42.480,51.270
1578400675.652,11.230,36.133,44.922,19.531,72.754
1578400675.655,27.832,44.434,33.691,16.113,18.555
1578400675.659,36.133,44.922,35.156,21.484,11.719
1578400675.663,27.344,40.527,32.227,26.367,43.457
1578400675.667,28.320,36.621,34.180,33.691,4.883
1578400675.671,34.668,36.621,38.086,30.762,43.945
1578400675.675,44.922,37.598,34.668,38.574,96.191
1578400675.679,44.434,32.227,38.574,44.434,27.344
1578400675.683,34.180,28.320,38.574,43.457,15.625
1578400675.687,33.203,34.668,36.621,46.875,35.645
1578400675.691,34.180,33.691,39.551,42.969,6.836
1578400675.695,38.086,30.273,37.598,35.645,39.551
1578400675.698,46.875,35.645,31.738,41.016,48.340
1578400675.702,38.574,37.598,34.180,42.969,48.340
1578400675.706,26.855,38.574,37.109,42.480,29.297
1578400675.710,30.273,41.504,40.039,37.598,2.930
1578400675.714,35.645,41.016,39.062,27.344,19.531
1578400675.718,42.480,42.480,37.598,31.738,-8.301
1578400675.722,40.039,36.133,38.086,37.109,15.137
1578400675.726,35.645,27.832,29.785,33.691,15.625
1578400675.730,38.086,28.320,24.414,30.273,-48.340
1578400675.734,42.969,28.320,33.691,30.762,17.578
1578400675.737,46.387,31.738,33.691,29.297,75.684
1578400675.741,41.504,43.457,31.738,32.715,40.527
1578400675.745,42.480,50.781,37.109,39.062,35.156
1578400675.749,45.898,51.270,40.039,34.180,15.137
1578400675.753,48.828,42.480,41.992,30.273,54.199
1578400675.757,51.270,37.598,38.574,36.621,90.820
1578400675.761,48.828,36.133,36.133,44.434,53.711
1578400675.765,40.039,34.180,41.016,46.875,71.289
1578400675.769,33.203,42.969,41.016,43.457,32.715
1578400675.773,40.527,44.922,39.062,43.945,23.926
1578400675.777,46.875,45.410,37.598,42.969,33.691
1578400675.780,41.504,48.340,38.574,47.852,28.320
1578400675.784,32.715,47.852,43.945,53.711,36.133
1578400675.788,28.809,48.828,41.992,41.992,22.949
1578400675.792,33.203,53.711,38.574,30.273,26.367
1578400675.796,42.969,55.664,39.551,33.203,18.555
1578400675.800,40.527,47.852,38.086,33.691,46.387
1578400675.804,32.227,44.922,33.691,32.227,53.223
1578400675.808,25.879,45.410,33.691,31.250,32.715
1578400675.812,31.250,49.316,36.621,27.344,66.895
1578400675.816,47.363,48.828,37.109,27.832,34.668
1578400675.820,52.246,41.504,32.715,34.668,41.992
1578400675.823,45.410,43.457,33.691,40.039,98.633
1578400675.827,37.109,41.016,34.668,35.645,80.078
1578400675.831,39.062,42.480,25.391,30.273,36.621
1578400675.835,44.922,43.945,26.855,31.250,35.156
1578400675.839,44.434,40.527,36.621,35.645,41.016
1578400675.843,40.039,40.039,40.527,41.992,52.734
1578400675.847,36.621,43.945,34.668,41.504,57.129
1578400675.851,36.621,48.340,34.668,31.250,67.871
1578400675.855,41.504,40.527,38.086,28.320,101.074
1578400675.859,46.387,39.551,30.762,33.203,68.848
1578400675.862,36.621,43.457,34.180,36.133,73.730
1578400675.866,26.367,40.527,41.504,33.691,101.562
1578400675.870,26.367,43.945,37.109,26.855,38.574
1578400675.874,34.180,46.387,35.645,22.949,13.672
1578400675.878,42.969,42.969,38.086,29.297,43.945
1578400675.882,33.691,40.527,38.086,34.180,32.715
1578400675.886,28.320,39.062,39.551,37.598,-3.418
1578400675.890,36.621,40.039,36.621,36.133,-20.508
1578400675.894,42.480,39.551,35.645,26.855,-2.930
1578400675.898,51.270,37.598,40.039,27.344,0.488
1578400675.902,49.805,41.016,41.504,33.691,19.531
1578400675.905,41.992,38.574,39.062,39.551,66.895
1578400675.909,43.457,37.109,38.574,40.039,34.668
1578400675.913,50.293,47.852,41.504,33.203,50.781
1578400675.917,55.176,50.293,39.551,32.715,87.402
1578400675.921,45.410,43.457,40.039,36.621,20.508
1578400675.925,28.320,38.086,41.504,36.621,-9.766
1578400675.929,28.320,39.062,36.133,32.227,43.457
1578400675.933,39.551,40.039,33.203,26.367,37.598
1578400675.937,42.969,38.574,34.668,22.949,29.785
1578400675.941,35.645,35.645,33.203,26.367,104.980
1578400675.945,22.461,34.668,38.086,30.762,84.473
1578400675.948,20.996,36.133,36.621,28.320,-2.930
1578400675.952,29.297,41.504,33.691,25.391,-42.480
1578400675.956,33.203,46.387,40.039,28.809,2.930
1578400675.960,31.250,44.922,40.527,37.109,55.176
1578400675.964,26.855,39.551,36.133,37.598,21.484
1578400675.968,27.832,31.738,31.250,35.156,29.785
1578400675.972,34.668,27.832,33.691,33.203,55.664
1578400675.976,44.922,35.156,34.180,31.250,37.109
1578400675.980,43.457,35.645,35.645,38.086,92.285
1578400675.984,32.227,35.156,40.039,41.504,102.051
1578400675.987,25.879,36.621,40.039,35.645,84.473
1578400675.991,26.855,33.203,42.480,27.832,80.566
1578400675.995,34.180,36.133,40.039,28.320,56.641
1578400675.999,38.574,40.527,35.156,30.273,40.039
1578400676.003,34.180,38.086,36.133,33.691,18.555
1578400676.007,28.809,39.062,34.180,35.156,4.883
1578400676.011,36.621,42.969,28.809,28.320,24.902
1578400676.015,46.387,44.434,28.320,24.414,35.156
1578400676.019,55.664,46.875,30.273,39.062,46.387
1578400676.023,41.992,39.551,37.598,45.410,54.688
1578400676.027,8.301,37.109,43.945,25.391,-10.742
1578400676.030,8.301,44.922,39.551,16.602,-66.895
1578400676.034,29.785,45.410,37.598,27.832,26.855
1578400676.038,40.527,43.945,40.527,44.922,78.613
1578400676.042,38.574,50.293,41.504,45.898,15.137
1578400676.046,37.598,55.176,45.410,39.551,5.371
1578400676.050,36.621,48.340,52.246,40.039,33.691
1578400676.054,27.832,37.109,52.734,29.785,45.898
1578400676.058,25.391,33.691,48.340,26.367,1.465
1578400676.062,27.832,33.203,49.805,41.992,-27.832
1578400676.066,21.973,37.109,55.664,39.551,4.883
1578400676.070,25.879,45.410,52.734,26.855,49.316
1578400676.073,41.992,46.875,56.152,33.203,77.637
1578400676.077,43.457,44.434,62.988,39.062,31.250
1578400676.081,34.668,41.016,62.012,41.992,34.180
1578400676.085,27.832,34.668,64.453,47.852,52.246
1578400676.089,22.461,30.273,67.871,38.574,31.738
1578400676.093,34.180,39.551,62.988,37.109,67.871
1578400676.097,46.387,45.898,62.012,47.363,54.688
1578400676.101,36.621,40.527,66.406,48.828,3.906
1578400676.105,34.180,35.156,59.570,55.664,8.789
1578400676.109,40.039,33.203,62.500,61.035,31.738
1578400676.112,52.246,32.715,60.547,62.500,40.039
1578400676.116,71.289,33.691,54.688,70.801,35.645
1578400676.120,77.637,30.762,60.059,83.984,59.570
1578400676.124,81.543,20.996,55.664,95.703,47.852
1578400676.128,81.543,13.184,53.223,91.797,-18.066
1578400676.132,83.008,12.695,48.828,81.543,-6.348
1578400676.136,100.586,17.090,41.016,91.797,-18.066
1578400676.140,111.816,17.578,34.668,110.840,-32.715
1578400676.144,103.516,14.648,30.762,116.699,-17.578
1578400676.148,102.539,11.230,28.320,118.164,15.625
1578400676.152,112.793,11.719,29.297,123.047,46.387
1578400676.155,115.234,11.230,40.039,125.977,10.254
1578400676.159,120.117,7.812,39.062,136.719,30.273
1578400676.163,121.582,8.789,33.691,139.648,48.828
1578400676.167,116.211,9.766,30.273,130.371,27.832
1578400676.171,122.559,10.254,24.414,132.324,77.637
1578400676.175,133.789,15.625,26.367,139.160,72.754
1578400676.179,133.301,17.578,32.227,139.160,81.055
1578400676.183,124.023,16.113,33.691,135.742,122.559
1578400676.187,116.699,14.648,30.762,129.883,92.285
1578400676.191,110.840,13.672,29.785,122.070,48.828
1578400676.195,112.793,19.531,30.273,122.070,-6.836
1578400676.198,111.816,20.020,33.691,124.023,-0.977
1578400676.202,104.492,22.461,41.504,119.629,46.875
1578400676.206,95.215,20.996,43.457,108.887,57.617
1578400676.210,89.355,13.672,39.551,101.074,62.012
1578400676.214,95.215,21.484,35.156,87.891,28.809
1578400676.218,96.191,26.855,33.691,78.125,18.555
1578400676.222,84.961,24.902,35.156,76.660,9.766
1578400676.226,76.172,26.367,37.598,74.219,51.758
1578400676.230,74.707,26.367,40.039,69.824,88.379
1578400676.234,81.055,25.391,38.086,62.012,40.527
1578400676.237,86.426,26.367,32.227,63.477,18.066
1578400676.241,78.125,27.344,33.203,77.148,44.922
1578400676.245,66.406,26.367,38.086,80.078,23.926
1578400676.249,66.406,23.438,42.969,78.125,-24.902
1578400676.253,74.219,23.438,47.363,79.102,23.438
1578400676.257,74.707,21.484,47.852,77.148,49.316
1578400676.261,67.383,21.484,43.945,78.613,27.832
1578400676.265,59.082,21.973,40.527,75.195,18.066
1578400676.269,55.664,21.484,43.457,65.430,0.000
1578400676.273,58.594,29.785,36.621,52.734,1.465
1578400676.277,60.059,32.715,32.227,50.293,-13.184
1578400676.280,53.223,30.762,28.809,52.734,-1.465
1578400676.284,41.504,29.297,22.949,41.992,35.645
1578400676.288,31.250,27.832,29.297,39.062,13.672
1578400676.292,37.109,34.180,35.156,38.574,28.320
1578400676.296,44.434,36.133,35.645,35.645,62.500
1578400676.300,38.086,32.715,32.715,40.039,67.383
1578400676.304,27.832,38.574,33.203,40.039,53.223
1578400676.308,22.949,42.969,38.086,39.551,34.180
1578400676.312,31.250,42.969,39.551,42.480,33.203
1578400676.316,38.574,40.527,40.527,41.504,48.828
1578400676.320,40.527,34.668,41.504,45.898,36.621
1578400676.323,34.180,34.668,42.969,50.293,-8.301
1578400676.327,30.273,34.668,41.992,44.922,46.875
1578400676.331,48.828,33.203,35.156,41.016,65.918
1578400676.335,69.336,36.621,34.668,47.852,26.367
1578400676.339,69.824,37.598,40.527,49.805,67.871
1578400676.343,51.270,35.645,39.062,45.898,64.453
1578400676.347,48.828,36.621,32.227,49.316,41.992
1578400676.351,64.453,35.156,33.203,55.176,62.988
1578400676.355,73.242,34.668,40.039,57.617,41.992
1578400676.359,76.172,29.297,38.574,60.547,37.109
1578400676.362,73.242,23.438,37.598,69.824,14.648
1578400676.366,67.383,26.855,38.574,71.777,-8.789
1578400676.370,66.895,30.762,37.109,65.430,16.113
1578400676.374,71.289,33.203,38.086,59.082,-19.043
1578400676.378,69.824,33.203,33.691,59.570,-14.648
1578400676.382,59.570,29.785,36.621,65.918,39.551
1578400676.386,50.781,32.227,41.992,63.965,114.258
1578400676.390,48.828,34.180,41.504,58.105,97.656
1578400676.394,52.246,30.273,41.016,52.246,66.406
1578400676.398,55.176,33.691,41.016,51.758,101.074
1578400676.402,47.363,38.086,42.480,55.176,46.875
1578400676.405,38.086,40.527,41.016,56.152,41.016
1578400676.409,36.133,44.434,36.621,50.781,44.434
1578400676.413,37.598,40.527,33.203,43.945,42.969
1578400676.417,41.504,34.180,31.738,40.527,45.898
1578400676.421,37.598,31.250,38.574,42.969,59.570
1578400676.425,30.273,33.691,44.922,51.270,50.293
1578400676.429,27.832,34.180,41.016,48.340,27.832
1578400676.433,34.180,35.156,39.062,40.039,19.043
1578400676.437,44.434,36.133,41.016,45.410,-48.828
1578400676.441,44.434,36.621,41.016,57.129,-27.344
1578400676.445,36.621,35.156,40.039,63.965,6.836
1578400676.448,41.504,34.668,39.062,64.941,-8.789
1578400676.452,52.246,39.551,40.039,61.035,14.160
1578400676.456,51.758,39.062,35.645,60.059,34.668
1578400676.460,50.781,37.598,32.227,60.059,53.223
1578400676.464,43.945,38.086,34.668,53.223,-14.648
1578400676.468,35.645,43.457,36.621,44.922,-9.766
1578400676.472,40.527,44.922,36.133,38.574,27.832
1578400676.476,50.781,44.922,34.668,34.180,29.297
1578400676.480,54.199,44.922,34.668,35.645,35.645
1578400676.484,48.340,43.945,32.715,41.504,69.824
1578400676.487,47.363,42.480,30.273,43.457,55.176
1578400676.491,52.246,41.016,27.832,35.645,55.176
1578400676.495,57.129,42.969,29.785,32.715,62.988
1578400676.499,58.594,43.945,33.691,39.551,18.066
1578400676.503,49.316,39.062,34.180,45.898,41.504
1578400676.507,41.992,31.738,36.133,44.434,55.664
1578400676.511,47.363,36.133,41.504,35.645,60.547
1578400676.515,52.246,35.156,41.504,35.156,44.922
1578400676.519,48.340,30.762,35.156,41.016,15.137
1578400676.523,35.645,33.203,35.645,41.992,92.773
1578400676.527,34.180,28.809,43.945,41.992,94.727
1578400676.530,39.551,33.203,39.551,35.645,12.207
1578400676.534,39.551,38.574,36.133,27.344,19.531
1578400676.538,41.992,33.691,39.551,33.691,66.406
1578400676.542,33.691,32.715,36.621,33.203,61.035
1578400676.546,23.438,38.574,38.574,30.762,50.293
1578400676.550,31.250,41.504,38.574,34.668,64.941
1578400676.554,43.457,43.945,33.691,27.832,74.707
1578400676.558,39.062,47.363,29.297,21.973,60.547
1578400676.562,29.785,43.945,26.367,25.391,0.488
1578400676.566,28.809,39.551,26.855,30.762,-45.410
1578400676.570,24.414,33.691,33.203,25.391,31.738
1578400676.573,23.926,34.180,39.062,16.113,36.133
1578400676.577,34.668,35.645,42.480,30.273,46.875
1578400676.581,34.668,35.645,44.922,41.504,49.316
1578400676.585,19.043,35.156,44.434,27.344,-17.090
1578400676.589,12.695,29.297,50.781,16.602,5.859
1578400676.593,20.996,24.902,58.594,17.578,27.832
1578400676.597,26.855,25.879,62.012,19.043,53.711
1578400676.601,18.555,27.832,61.523,16.113,56.152
1578400676.605,10.742,28.809,60.059,17.090,39.551
1578400676.609,6.836,27.832,60.547,12.695,59.082
1578400676.612,12.695,26.367,62.012,10.742,57.617
1578400676.616,20.996,24.902,59.082,13.184,41.016
1578400676.620,20.996,15.625,56.641,20.508,23.926
1578400676.624,16.602,10.254,48.340,26.367,20.020
1578400676.628,12.695,19.531,39.062,18.555,38.086
1578400676.632,22.949,28.809,40.039,19.043,38.574
1578400676.636,31.250,35.156,42.480,20.996,-17.578
1578400676.640,30.273,40.039,40.527,28.809,40.527
1578400676.644,27.344,39.551,42.480,31.250,59.082
1578400676.648,24.902,42.480,42.480,24.414,23.926
1578400676.652,29.297,40.039,37.598,23.926,6.836
1578400676.655,32.227,37.598,38.086,23.438,9.766
1578400676.659,30.273,39.551,33.691,24.414,36.621
1578400676.663,18.066,35.156,32.715,23.438,-0.977
1578400676.667,10.742,30.273,37.109,18.555,-10.742
1578400676.671,16.602,30.762,38.574,15.137,4.395
1578400676.675,19.043,31.250,41.016,18.066,39.551
1578400676.679,21.973,23.926,39.062,25.391,55.176
1578400676.683,18.555,24.414,36.133,31.738,31.250
1578400676.687,15.625,36.621,35.645,36.133,56.641
1578400676.691,22.949,42.480,33.203,33.203,84.473
1578400676.695,36.621,42.969,33.203,35.156,66.895
1578400676.698,38.574,41.992,39.551,49.805,58.105
1578400676.702,28.809,37.598,43.457,55.664,49.805
1578400676.706,25.879,34.180,40.039,51.270,53.711
1578400676.710,26.855,34.180,37.109,45.898,75.195
1578400676.714,33.203,32.227,37.109,42.480,56.152
1578400676.718,36.621,27.344,32.227,42.969,48.340
1578400676.722,29.785,24.414,32.227,44.434,50.781
1578400676.726,27.344,33.691,38.574,37.598,69.336
1578400676.730,37.109,38.574,35.156,28.809,44.922
1578400676.734,50.293,29.297,29.785,24.902,2.930
1578400676.737,55.176,34.668,33.691,22.461,-16.113
1578400676.741,49.316,48.340,39.551,24.414,1.953
1578400676.745,46.387,43.457,39.551,30.762,45.410
1578400676.749,48.828,40.039,34.668,25.879,41.016
1578400676.753,54.199,43.457,32.715,21.973,-6.348
1578400676.757,57.617,41.992,29.297,32.715,-19.531
1578400676.761,47.852,40.039,25.879,34.668,32.715
1578400676.765,38.086,34.668,28.320,33.691,39.551
1578400676.769,34.668,33.691,30.273,35.156,32.227
1578400676.773,40.039,37.598,33.203,31.250,64.941
1578400676.777,42.969,41.992,32.715,26.367,74.219
1578400676.780,37.598,42.969,32.715,34.180,88.379
1578400676.784,33.203,41.992,33.691,40.039,55.176
1578400676.788,34.668,45.410,34.180,39.551,24.902
1578400676.792,41.504,52.734,30.762,38.574,38.574
1578400676.796,42.969,51.758,31.250,35.156,49.805
1578400676.800,36.621,43.457,32.715,36.133,31.738
1578400676.804,27.832,38.086,30.273,41.504,29.785
1578400676.808,24.414,34.668,29.297,36.133,44.434
1578400676.812,25.391,37.109,30.762,29.785,-19.043
1578400676.816,26.855,36.621,40.039,40.039,22.461
1578400676.820,23.438,31.250,40.527,45.410,69.824
1578400676.823,22.949,30.762,38.086,47.363,39.062
1578400676.827,21.973,33.691,38.086,47.852,10.254
1578400676.831,21.973,37.598,34.668,39.551,28.320
1578400676.835,24.414,39.551,30.762,38.574,7.324
1578400676.839,28.320,39.062,28.809,40.527,-42.480
1578400676.843,27.832,39.062,28.320,41.992,-58.594
1578400676.847,30.762,41.504,27.832,43.945,1.953
1578400676.851,38.574,42.969,21.973,39.551,51.758
1578400676.855,44.922,44.434,25.391,33.691,1.465
1578400676.859,51.270,48.828,38.086,39.551,8.789
1578400676.862,48.828,48.340,40.527,43.457,60.547
1578400676.866,42.480,41.016,40.039,37.598,31.738
1578400676.870,48.828,37.598,34.668,30.762,-16.113
1578400676.874,53.711,35.156,28.809,24.414,-52.734
1578400676.878,51.758,33.691,30.762,29.297,16.113
1578400676.882,49.805,32.227,29.297,41.016,41.016
1578400676.886,44.434,34.668,32.227,44.434,-76.172
1578400676.890,42.480,40.039,38.086,41.504,3.906
1578400676.894,47.363,36.621,34.668,36.621,57.129
1578400676.898,52.246,39.062,37.598,38.086,13.672
1578400676.902,42.969,42.480,38.574,38.086,104.004
1578400676.905,28.809,39.551,35.156,31.738,65.918
1578400676.909,29.297,40.039,37.109,29.297,35.645
1578400676.913,35.156,40.527,35.156,27.344,72.754
1578400676.917,35.645,39.551,39.062,26.855,53.711
1578400676.921,31.250,37.109,46.387,33.691,61.035
1578400676.925,20.020,30.273,44.434,34.180,52.246
1578400676.929,19.531,31.738,43.945,30.762,11.719
1578400676.933,20.996,42.480,44.922,25.391,1.953
1578400676.937,20.508,40.039,41.992,28.320,31.738
1578400676.941,21.973,31.250,41.992,35.156,20.020
1578400676.945,13.672,32.227,38.086,31.250,-22.461
1578400676.948,13.672,38.574,35.156,29.297,0.000
1578400676.952,21.973,35.156,39.062,30.273,45.898
1578400676.956,30.273,32.227,41.504,40.039,121.094
1578400676.960,22.461,35.645,40.527,45.410,118.652
1578400676.964,-8.789,31.250,46.387,31.250,63.477
1578400676.968,-27.344,32.227,45.898,8.789,44.434
1578400676.972,-16.602,30.762,48.828,0.000,25.879
1578400676.976,-13.672,21.973,55.664,-2.441,25.879
1578400676.980,-20.996,28.320,50.781,-2.930,6.348
1578400676.984,-22.949,30.762,52.734,0.977,41.992
1578400676.987,-23.926,25.879,54.199,-5.371,16.113
1578400676.991,-18.555,24.902,53.711,-14.648,-41.504
1578400676.995,-5.371,23.926,52.246,-17.090,28.809
1578400676.999,6.348,21.484,43.457,-7.324,55.176
1578400677.003,6.836,23.438,40.527,5.371,26.367
1578400677.007,10.742,25.879,46.387,7.324,45.898
1578400677.011,26.855,24.414,46.875,9.277,57.129
1578400677.015,41.016,29.297,46.387,19.043,47.363
1578400677.019,42.969,35.645,48.340,25.879,40.527
1578400677.023,41.016,41.016,47.363,29.785,25.391
1578400677.027,36.621,41.504,43.945,25.391,5.371
1578400677.030,36.621,32.715,39.062,19.531,21.484
1578400677.034,40.527,31.738,38.574,19.043,86.426
1578400677.038,38.574,35.645,43.457,25.391,28.809
1578400677.042,35.156,37.598,48.828,39.062,-10.254
1578400677.046,31.250,36.621,41.504,36.621,36.133
1578400677.050,28.809,31.738,41.016,26.367,37.109
1578400677.054,29.297,29.297,48.340,21.973,21.973
1578400677.058,33.691,30.273,38.574,24.902,17.578
1578400677.062,30.762,24.414,33.203,27.344,-2.930
1578400677.066,18.555,25.391,36.621,26.367,29.297
1578400677.070,16.113,33.691,35.156,23.926,38.574
1578400677.073,24.902,36.133,38.574,26.367,9.277
1578400677.077,26.367,39.551,40.039,29.785,15.625
1578400677.081,20.996,36.133,41.992,34.668,-20.508
1578400677.085,14.160,34.180,42.969,40.039,9.766
1578400677.089,16.602,37.109,38.574,34.180,38.086
1578400677.093,26.855,35.645,39.062,30.273,22.461
1578400677.097,33.203,35.156,38.574,35.645,19.531
1578400677.101,23.438,31.738,41.016,38.086,0.977
1578400677.105,14.648,24.902,37.598,38.086,20.508
1578400677.109,13.184,30.762,30.273,39.062,55.176
1578400677.112,17.090,37.598,36.133,34.180,15.625
1578400677.116,23.438,38.574,40.039,28.809,-6.836
1578400677.120,19.531,31.250,37.598,26.367,-8.789
1578400677.124,15.137,27.344,38.574,20.508,29.297
1578400677.128,18.066,36.133,39.062,16.602,87.402
1578400677.132,26.855,35.645,34.668,16.113,55.664
1578400677.136,33.691,38.574,29.297,18.555,-13.672
1578400677.140,34.668,37.598,32.227,23.926,2.441
1578400677.144,34.180,32.715,38.574,30.273,25.391
1578400677.148,32.715,34.668,36.133,25.391,4.883
1578400677.152,43.457,34.180,27.832,20.508,40.527
1578400677.155,54.199,32.227,33.691,23.438,35.645
1578400677.159,55.664,34.180,41.504,29.297,-0.488
1578400677.163,51.758,40.039,41.016,33.691,79.102
