timestamps,TP9,AF7,AF8,TP10,Right AUX
1578402024.218,53.711,52.734,37.598,46.387,6.836
1578402024.222,58.594,54.199,41.016,43.945,37.598
1578402024.226,61.035,49.316,46.387,52.734,32.227
1578402024.230,73.242,70.801,48.340,76.172,58.105
1578402024.234,44.922,55.176,23.926,51.270,53.223
1578402024.237,-0.977,12.695,-0.977,1.465,69.336
1578402024.241,-0.977,6.836,11.230,0.488,82.031
1578402024.245,15.625,23.438,39.062,20.020,79.590
1578402024.249,40.039,47.363,61.035,46.875,54.199
1578402024.253,47.363,56.152,55.176,55.664,0.000
1578402024.257,43.457,53.223,36.133,45.898,32.227
1578402024.261,38.086,40.527,37.109,35.645,23.438
1578402024.265,55.176,36.133,26.855,45.410,-6.348
1578402024.269,52.246,43.457,23.926,46.387,-1.465
1578402024.273,21.973,25.391,46.387,28.809,60.547
1578402024.277,17.090,16.602,44.434,21.973,94.238
1578402024.280,12.695,27.832,31.250,6.836,8.789
1578402024.284,31.250,44.922,37.109,24.414,10.742
1578402024.288,41.504,49.316,41.992,47.852,18.555
1578402024.292,35.156,45.410,33.691,49.805,51.758
1578402024.296,57.129,63.965,42.969,64.941,99.609
1578402024.300,43.945,41.016,38.574,38.086,52.246
1578402024.304,11.719,14.160,28.320,9.766,28.809
1578402024.308,13.184,25.879,33.691,15.137,40.039
1578402024.312,16.602,22.949,36.621,15.625,43.457
1578402024.316,34.180,47.852,32.715,37.598,73.242
1578402024.320,44.922,62.500,37.598,41.992,65.430
1578402024.323,39.062,53.223,51.270,30.762,-0.977
1578402024.327,54.199,57.617,66.406,54.688,-12.695
1578402024.331,52.734,45.410,58.105,61.035,43.945
1578402024.335,22.461,17.578,32.227,26.855,45.410
1578402024.339,9.766,11.230,21.484,4.395,11.719
1578402024.343,24.902,24.902,30.762,16.113,43.945
1578402024.347,41.016,49.805,35.156,36.621,19.043
1578402024.351,45.898,59.082,32.227,47.852,29.785
1578402024.355,39.062,42.969,50.293,45.898,47.363
1578402024.359,54.688,52.246,80.566,58.594,25.391
1578402024.362,53.223,60.059,42.969,49.805,-13.184
1578402024.366,28.809,34.180,6.348,31.738,11.230
1578402024.370,24.414,10.742,37.598,31.250,55.176
1578402024.374,32.227,25.391,48.340,35.156,32.227
1578402024.378,33.691,41.992,37.598,30.273,0.488
1578402024.382,32.715,49.316,29.785,22.461,33.203
1578402024.386,50.293,67.383,45.410,40.039,95.215
1578402024.390,46.875,57.129,46.875,49.316,89.355
1578402024.394,35.156,35.645,18.555,41.016,102.539
1578402024.398,54.688,46.387,21.973,52.734,57.617
1578402024.402,44.922,48.828,45.410,47.363,4.883
1578402024.405,20.020,44.434,56.641,30.273,-36.133
1578402024.409,11.230,38.574,49.805,24.902,-4.395
1578402024.413,9.766,33.203,40.039,22.949,4.883
1578402024.417,27.832,40.039,48.828,33.203,-12.207
1578402024.421,39.551,37.598,35.645,35.645,42.969
1578402024.425,54.199,51.270,32.227,44.922,31.738
1578402024.429,60.547,54.199,51.758,51.758,32.715
1578402024.433,37.598,28.320,31.250,38.574,18.066
1578402024.437,42.969,32.715,26.367,41.992,-7.324
1578402024.441,43.945,41.016,38.086,35.156,35.156
1578402024.445,40.039,36.133,38.574,31.738,13.672
1578402024.448,38.574,35.645,37.598,35.645,-13.672
1578402024.452,25.879,33.691,33.691,35.156,-13.672
1578402024.456,41.016,46.387,41.016,48.340,5.859
1578402024.460,52.246,46.875,51.270,52.246,15.625
1578402024.464,41.016,34.180,43.945,43.457,12.207
1578402024.468,30.762,35.645,17.578,36.133,2.441
1578402024.472,36.133,45.898,31.738,46.875,51.758
1578402024.476,37.109,42.480,59.082,44.434,106.934
1578402024.480,23.438,35.156,47.852,21.484,66.895
1578402024.484,19.043,39.551,34.668,20.508,21.484
1578402024.487,45.410,53.711,44.434,46.387,32.227
1578402024.491,63.965,58.105,52.734,66.895,68.359
1578402024.495,36.133,39.062,27.832,48.340,40.527
1578402024.499,23.926,27.344,16.113,30.762,61.035
1578402024.503,49.805,41.992,37.598,46.387,97.656
1578402024.507,50.293,44.434,53.711,51.270,16.113
1578402024.511,21.973,27.832,40.039,31.250,-52.246
1578402024.515,14.648,30.273,40.527,25.879,11.230
1578402024.519,29.785,43.945,53.711,36.133,37.598
1578402024.523,25.879,45.898,48.340,28.320,48.340
1578402024.527,21.973,37.109,25.879,30.273,100.098
1578402024.530,34.180,43.457,19.043,53.711,67.871
1578402024.534,33.203,33.691,38.574,49.316,51.270
1578402024.538,52.734,40.039,51.270,50.781,17.578
1578402024.542,57.129,56.152,56.152,53.711,57.129
1578402024.546,40.039,37.109,43.457,39.062,60.547
1578402024.550,38.086,43.457,41.016,38.086,12.207
1578402024.554,22.461,42.969,46.387,28.809,25.391
1578402024.558,22.461,31.738,29.297,20.996,6.836
1578402024.562,25.879,24.902,27.344,19.531,-8.301
1578402024.566,36.621,36.621,48.340,32.715,0.488
1578402024.570,45.898,40.039,43.945,47.363,40.527
1578402024.573,45.898,47.852,46.875,52.734,71.777
1578402024.577,47.363,60.547,52.246,44.434,85.938
1578402024.581,28.809,29.785,31.250,21.484,54.199
1578402024.585,26.367,30.273,23.926,21.973,24.414
1578402024.589,35.645,38.086,17.578,32.227,72.754
1578402024.593,43.457,37.598,29.297,40.527,83.984
1578402024.597,60.547,52.246,49.805,46.875,37.109
1578402024.601,68.848,52.734,57.129,51.270,54.688
1578402024.605,62.988,51.758,38.574,51.270,61.035
1578402024.609,52.734,41.504,32.715,47.852,56.641
1578402024.612,52.734,41.016,50.781,50.781,50.781
1578402024.616,41.016,36.621,44.434,34.668,51.758
1578402024.620,33.691,23.926,32.715,19.043,73.242
1578402024.624,35.645,29.785,22.949,19.043,60.059
1578402024.628,60.059,58.594,44.922,49.316,44.922
1578402024.632,74.219,59.082,59.570,69.824,45.898
1578402024.636,43.457,22.461,27.832,42.480,47.363
1578402024.640,38.086,23.926,28.809,20.020,20.508
1578402024.644,55.176,45.898,48.340,33.203,-20.020
1578402024.648,60.059,24.902,45.410,49.805,45.898
1578402024.652,33.203,11.719,24.414,31.738,97.656
1578402024.655,23.926,35.156,36.621,24.902,37.598
1578402024.659,38.086,46.387,53.223,35.156,50.293
1578402024.663,40.527,45.898,45.410,34.668,90.332
1578402024.667,30.273,33.691,31.738,30.762,19.531
1578402024.671,37.598,36.133,31.250,46.875,18.555
1578402024.675,48.828,49.805,45.898,62.012,63.965
1578402024.679,30.273,34.180,41.992,42.480,20.020
1578402024.683,24.902,20.508,34.668,26.367,42.480
1578402024.687,20.020,22.949,19.043,17.578,13.672
1578402024.691,12.695,25.391,5.371,18.066,15.625
1578402024.695,31.250,35.156,21.484,36.621,83.008
1578402024.698,42.969,37.109,37.109,36.621,107.422
1578402024.702,45.898,46.387,41.016,37.109,54.688
1578402024.706,55.664,59.570,60.547,56.641,26.367
1578402024.710,52.246,54.688,52.734,64.453,-11.719
1578402024.714,25.391,24.414,17.578,37.109,22.949
1578402024.718,8.789,0.488,11.230,11.230,29.785
1578402024.722,27.344,16.113,27.344,23.438,30.762
1578402024.726,49.805,41.504,40.527,49.805,86.426
1578402024.730,40.527,45.898,35.645,44.922,40.527
1578402024.734,41.016,47.852,38.086,44.922,34.668
1578402024.737,57.617,54.688,47.852,58.105,44.922
1578402024.741,41.504,28.809,21.484,32.715,-2.930
1578402024.745,27.832,15.625,17.578,20.508,-27.344
1578402024.749,36.621,28.320,37.109,39.551,-1.953
1578402024.753,47.363,41.992,48.828,47.852,54.199
1578402024.757,48.828,48.340,51.758,41.992,64.453
1578402024.761,54.688,42.480,45.898,40.039,15.137
1578402024.765,50.293,37.598,39.062,41.992,-57.129
1578402024.769,26.855,27.344,5.859,35.645,-34.668
1578402024.773,21.973,27.344,-11.719,36.133,53.223
1578402024.777,35.156,49.316,32.227,44.922,41.992
1578402024.780,50.781,62.012,78.613,50.293,93.262
1578402024.784,22.461,26.855,46.387,14.160,116.699
1578402024.788,12.695,25.879,25.879,8.789,33.203
1578402024.792,13.184,41.016,26.367,21.973,40.039
1578402024.796,28.320,35.645,25.879,32.715,47.852
1578402024.800,58.105,43.945,46.387,50.781,25.391
1578402024.804,52.246,53.223,42.480,43.457,3.906
1578402024.808,45.410,45.410,33.691,43.457,18.555
1578402024.812,49.316,37.598,38.574,51.758,65.430
1578402024.816,47.852,33.691,38.086,48.340,47.852
1578402024.820,54.199,33.691,41.504,41.992,62.012
1578402024.823,65.430,52.246,51.270,48.340,0.488
1578402024.827,46.875,50.293,34.668,48.828,-72.266
1578402024.831,27.832,35.645,17.090,43.457,-22.461
1578402024.835,22.949,33.691,23.438,35.645,-23.926
1578402024.839,45.898,48.340,55.176,47.363,-10.254
1578402024.843,69.824,53.223,63.477,64.453,8.789
1578402024.847,48.828,45.410,38.086,49.316,29.297
1578402024.851,33.203,39.551,29.297,40.527,61.035
1578402024.855,62.500,75.195,43.945,71.289,36.621
1578402024.859,56.641,69.824,46.387,58.594,26.367
1578402024.862,13.672,15.625,19.531,6.348,28.809
1578402024.866,17.090,22.461,28.809,8.301,20.020
1578402024.870,33.691,27.832,41.016,33.691,-3.906
1578402024.874,41.992,34.668,36.133,52.734,50.293
1578402024.878,48.828,53.223,41.504,51.270,77.148
1578402024.882,81.055,75.684,50.781,71.289,36.133
1578402024.886,88.867,82.031,61.523,86.426,36.133
1578402024.890,40.527,40.527,51.758,50.781,7.812
1578402024.894,11.719,22.461,32.715,24.414,26.855
1578402024.898,9.277,22.949,32.227,17.578,51.758
1578402024.902,30.762,36.133,27.832,33.203,26.367
1578402024.905,68.359,64.941,57.129,72.266,48.828
1578402024.909,61.035,48.340,62.012,68.848,65.918
1578402024.913,36.133,32.715,29.297,44.922,36.621
1578402024.917,31.250,36.133,36.621,43.457,27.832
1578402024.921,16.602,29.297,21.973,29.297,35.645
1578402024.925,20.508,40.527,19.531,25.879,24.414
1578402024.929,25.391,33.203,42.969,35.156,35.645
1578402024.933,27.344,32.715,44.922,42.480,56.152
1578402024.937,27.344,26.367,34.180,34.180,34.668
1578402024.941,31.250,19.531,39.062,28.809,22.461
1578402024.945,46.387,52.734,46.875,40.039,-14.160
1578402024.948,64.453,80.566,43.457,63.965,-48.828
1578402024.952,50.293,63.965,27.344,51.270,20.996
1578402024.956,35.645,52.246,37.598,30.273,60.547
1578402024.960,45.898,54.199,58.594,28.809,38.574
1578402024.964,63.477,74.707,66.895,47.852,15.137
1578402024.968,58.105,57.617,58.594,53.711,41.992
1578402024.972,30.273,32.715,49.316,34.668,53.711
1578402024.976,11.719,46.387,52.734,20.996,20.996
1578402024.980,9.766,56.641,41.504,9.277,53.223
1578402024.984,34.180,81.055,58.594,29.785,51.758
1578402024.987,21.973,94.238,71.777,23.926,60.547
1578402024.991,-32.227,67.871,41.016,-20.996,63.477
1578402024.995,-52.246,56.152,31.250,-42.480,36.133
1578402024.999,-34.180,76.172,54.199,-34.668,76.172
1578402025.003,-32.715,69.824,78.125,-33.691,46.875
1578402025.007,-60.059,75.684,76.172,-60.547,14.648
1578402025.011,-104.980,76.660,62.500,-97.168,47.852
1578402025.015,-124.023,50.293,54.688,-113.281,42.480
1578402025.019,-104.980,79.590,73.242,-101.074,10.742
1578402025.023,-96.680,104.980,93.262,-99.609,-14.160
1578402025.027,-106.934,84.961,87.402,-109.375,-10.254
1578402025.030,-97.656,68.359,103.516,-86.914,32.227
1578402025.034,-71.777,61.523,105.957,-62.988,88.379
1578402025.038,-78.613,62.500,67.383,-80.566,35.645
1578402025.042,-76.660,66.895,47.852,-79.102,-17.090
1578402025.046,-55.664,53.711,65.918,-58.105,12.207
1578402025.050,-49.805,41.016,63.477,-45.410,17.090
1578402025.054,-54.688,32.715,36.133,-41.016,49.316
1578402025.058,-23.438,36.133,52.734,-17.090,44.922
1578402025.062,18.066,56.152,81.055,7.812,27.344
1578402025.066,-11.719,24.902,46.387,-17.578,12.207
1578402025.070,-5.859,18.555,24.414,4.883,-36.621
1578402025.073,7.812,39.551,19.043,19.531,21.484
1578402025.077,-14.160,14.160,8.301,-7.812,17.090
1578402025.081,-0.488,9.766,17.090,0.977,-4.395
1578402025.085,32.227,26.367,36.133,29.297,85.449
1578402025.089,61.523,30.273,51.270,64.941,79.590
1578402025.093,64.941,37.109,37.109,72.754,-3.906
1578402025.097,61.035,33.203,28.320,67.871,20.996
1578402025.101,85.449,34.668,32.227,81.055,110.352
1578402025.105,93.262,33.691,19.043,78.613,62.500
1578402025.109,82.520,13.672,11.230,80.078,15.137
1578402025.112,66.406,-1.465,12.695,73.730,27.832
1578402025.116,67.383,17.578,15.137,67.871,18.066
1578402025.120,85.449,32.227,22.949,79.102,10.254
1578402025.124,77.637,15.625,19.531,70.312,2.930
1578402025.128,82.031,16.113,18.555,79.590,41.504
1578402025.132,96.680,34.180,33.203,99.121,74.219
1578402025.136,92.285,41.504,34.180,94.238,31.250
1578402025.140,84.473,26.855,25.391,79.590,12.207
1578402025.144,76.660,15.137,14.648,69.824,2.930
1578402025.148,72.266,5.859,3.418,68.359,-27.832
1578402025.152,80.566,15.625,22.949,80.078,13.184
1578402025.155,75.684,28.809,36.133,83.008,43.457
1578402025.159,86.426,38.574,35.156,92.773,13.184
1578402025.163,101.562,46.387,33.691,100.098,24.902
1578402025.167,79.590,34.180,28.320,74.707,53.711
1578402025.171,59.570,13.184,26.855,65.918,49.805
1578402025.175,64.453,9.766,25.879,78.613,79.102
1578402025.179,63.477,17.578,12.695,68.359,31.250
1578402025.183,58.105,9.277,2.930,51.270,1.953
1578402025.187,73.730,29.297,25.391,68.359,22.461
1578402025.191,92.285,52.734,51.270,99.121,29.785
1578402025.195,91.797,51.758,61.035,91.797,41.992
1578402025.198,65.918,39.062,38.574,57.617,69.824
1578402025.202,48.828,19.531,14.160,39.062,54.688
1578402025.206,50.293,21.484,13.184,37.109,3.418
1578402025.210,67.383,31.738,25.879,65.430,56.641
1578402025.214,81.543,46.387,28.320,86.426,83.984
1578402025.218,77.148,51.270,25.391,73.730,78.125
1578402025.222,65.918,39.551,39.551,50.293,37.109
1578402025.226,37.598,9.766,37.109,29.297,-10.742
1578402025.230,31.250,3.906,30.273,36.133,8.789
1578402025.234,54.199,24.414,36.621,63.477,14.160
1578402025.237,61.035,35.645,37.598,64.453,63.477
1578402025.241,66.895,48.828,28.320,59.082,62.012
1578402025.245,95.215,70.801,53.223,88.379,-7.324
1578402025.249,89.844,64.941,49.805,87.891,-7.324
1578402025.253,50.781,33.691,31.250,52.246,19.043
1578402025.257,28.809,-1.465,36.133,28.809,26.855
1578402025.261,41.992,19.531,31.738,37.598,28.809
1578402025.265,52.246,51.758,39.551,45.410,73.242
1578402025.269,38.574,36.133,33.203,37.109,77.148
1578402025.273,57.129,55.664,41.504,60.547,37.109
1578402025.277,68.359,49.316,35.156,66.406,5.371
1578402025.280,56.152,14.160,27.344,46.387,-25.879
1578402025.284,59.570,38.574,45.410,43.457,-26.367
1578402025.288,65.430,64.453,52.734,56.152,-35.645
1578402025.292,63.965,46.875,43.945,61.523,-22.461
1578402025.296,68.848,29.785,51.270,65.918,-9.766
1578402025.300,54.688,34.668,40.039,47.363,4.395
1578402025.304,41.016,39.551,7.812,26.855,51.270
1578402025.308,50.293,51.270,11.719,38.574,62.500
1578402025.312,56.641,53.711,42.480,53.223,71.289
1578402025.316,58.594,48.340,59.570,63.965,64.453
1578402025.320,56.641,54.688,61.523,58.594,47.852
1578402025.323,66.406,65.430,54.199,63.965,24.414
1578402025.327,57.617,32.715,37.598,57.129,1.465
1578402025.331,27.832,12.695,21.973,36.133,-2.930
1578402025.335,24.414,40.527,20.996,43.457,3.906
1578402025.339,36.621,31.250,27.832,47.363,37.598
1578402025.343,37.598,22.949,30.273,36.621,64.453
1578402025.347,50.293,52.246,50.293,51.758,36.621
1578402025.351,42.480,46.387,58.105,60.059,31.738
1578402025.355,54.688,45.410,51.270,72.266,-5.371
1578402025.359,75.684,60.547,51.758,78.613,14.648
1578402025.362,49.805,60.059,43.457,40.039,69.336
1578402025.366,40.039,56.641,36.621,27.832,82.031
1578402025.370,38.574,46.875,31.250,35.156,79.590
1578402025.374,27.832,43.457,28.809,22.949,16.113
1578402025.378,22.949,30.762,14.648,4.395,7.812
1578402025.382,28.320,36.621,13.184,0.488,67.383
1578402025.386,59.570,52.246,39.551,30.762,29.297
1578402025.390,70.801,62.500,45.410,36.133,-43.457
1578402025.394,53.711,66.406,33.691,32.715,-0.977
1578402025.398,38.574,47.363,17.578,28.320,8.301
1578402025.402,29.297,41.504,11.719,4.395,-13.184
1578402025.405,26.367,41.992,13.184,-1.953,39.062
1578402025.409,29.297,36.133,-5.859,8.301,60.547
1578402025.413,45.410,46.875,16.602,34.668,34.668
1578402025.417,60.059,58.105,43.945,49.805,8.301
1578402025.421,50.781,48.828,34.668,30.762,45.410
1578402025.425,51.758,40.039,45.410,30.273,90.820
1578402025.429,66.406,48.828,49.805,51.758,38.574
1578402025.433,47.363,41.016,32.227,40.527,17.090
1578402025.437,22.461,20.020,10.254,11.719,55.664
1578402025.441,38.574,26.367,10.742,21.484,34.180
1578402025.445,59.570,43.457,21.484,40.039,14.160
1578402025.448,53.711,41.016,21.973,35.645,23.926
1578402025.452,57.129,50.781,25.391,47.852,34.668
1578402025.456,57.129,48.340,34.668,49.316,98.633
1578402025.460,54.688,41.016,45.410,39.062,60.059
1578402025.464,69.824,45.410,55.664,50.293,-0.488
1578402025.468,61.523,32.227,37.598,46.387,36.621
1578402025.472,35.645,29.297,20.020,32.227,64.941
1578402025.476,34.180,44.922,35.156,37.598,90.820
1578402025.480,54.688,60.059,41.504,52.246,84.473
1578402025.484,57.617,51.270,36.621,46.387,17.090
1578402025.487,56.641,45.898,49.805,47.852,24.902
1578402025.491,56.152,49.805,47.363,55.176,71.777
1578402025.495,36.133,35.156,30.273,40.039,82.520
1578402025.499,38.574,34.180,41.992,39.551,66.895
1578402025.503,45.898,43.457,45.410,42.969,57.129
1578402025.507,33.691,33.691,31.738,28.809,67.383
1578402025.511,43.457,27.832,34.668,45.410,40.527
1578402025.515,60.547,45.898,39.062,72.266,17.578
1578402025.519,52.246,62.012,48.340,61.523,25.391
1578402025.523,30.273,51.270,44.434,26.855,6.348
1578402025.527,37.598,50.293,48.828,29.785,-10.254
1578402025.530,41.504,52.734,45.410,44.434,17.578
1578402025.534,26.367,43.457,35.156,35.156,76.660
1578402025.538,22.949,42.480,32.715,27.344,104.492
1578402025.542,25.391,33.203,40.527,20.508,30.273
1578402025.546,35.156,33.691,30.273,29.785,41.504
1578402025.550,39.062,40.527,27.344,41.992,85.938
1578402025.554,30.762,34.180,42.969,41.504,76.172
1578402025.558,32.715,48.340,56.641,45.410,58.105
1578402025.562,33.203,51.758,47.852,32.715,63.477
1578402025.566,27.344,38.574,38.574,22.461,65.430
1578402025.570,21.484,33.203,32.227,24.902,60.547
1578402025.573,20.508,31.738,18.555,28.809,-0.488
1578402025.577,36.133,45.898,36.133,42.969,5.859
1578402025.581,46.387,42.969,54.688,46.875,40.039
1578402025.585,45.410,33.203,55.664,44.922,9.277
1578402025.589,41.504,42.480,46.875,40.527,-5.371
1578402025.593,44.434,59.570,45.898,41.504,26.367
1578402025.597,50.781,59.570,57.617,50.781,25.879
1578402025.601,43.945,44.922,54.199,40.039,-11.719
1578402025.605,46.387,44.922,33.203,35.156,6.836
1578402025.609,51.758,52.246,27.832,48.340,33.203
1578402025.612,35.645,45.410,33.203,40.527,88.379
1578402025.616,41.016,36.133,29.297,37.109,88.379
1578402025.620,58.105,42.480,32.715,49.805,70.801
1578402025.624,57.617,50.293,51.270,47.363,63.965
1578402025.628,44.434,38.574,48.828,37.109,39.062
1578402025.632,43.945,35.645,33.203,44.922,48.828
1578402025.636,50.293,39.062,28.320,54.199,41.016
1578402025.640,32.227,39.062,31.250,28.809,62.500
1578402025.644,19.043,46.875,43.457,4.883,69.824
1578402025.648,31.250,48.340,52.734,17.578,-7.812
1578402025.652,26.855,40.039,43.945,25.391,-17.578
1578402025.655,27.832,35.156,35.645,27.344,50.293
1578402025.659,39.062,25.879,22.949,20.996,46.875
1578402025.663,41.504,16.113,25.879,19.043,25.391
1578402025.667,59.570,27.832,51.270,49.316,64.453
1578402025.671,70.312,46.875,22.949,65.430,53.711
1578402025.675,45.410,34.180,2.930,41.504,4.883
1578402025.679,35.156,28.320,29.785,28.320,24.902
1578402025.683,58.594,35.645,38.086,49.316,21.973
1578402025.687,68.359,34.180,41.992,57.129,12.695
1578402025.691,47.363,37.598,45.410,45.410,-12.695
1578402025.695,38.086,41.016,40.039,50.781,16.113
1578402025.698,54.688,47.363,43.457,64.941,33.203
1578402025.702,59.570,35.156,52.734,56.152,-0.488
1578402025.706,47.852,31.738,41.504,41.992,-4.395
1578402025.710,41.016,38.574,30.273,48.340,-29.785
1578402025.714,44.434,40.039,31.250,56.641,-26.367
1578402025.718,35.156,39.062,25.391,42.480,40.039
1578402025.722,22.461,24.902,27.832,23.926,79.590
1578402025.726,43.945,44.434,58.105,46.875,49.316
1578402025.730,47.852,52.734,59.082,50.293,81.543
1578402025.734,32.715,32.227,34.668,39.062,57.129
1578402025.737,38.086,34.180,16.602,39.551,39.062
1578402025.741,51.270,43.945,22.461,37.598,33.691
1578402025.745,52.734,39.551,45.898,34.668,12.695
1578402025.749,47.852,31.250,50.293,34.668,37.598
1578402025.753,55.176,33.203,56.641,52.734,60.547
1578402025.757,57.129,52.246,49.805,60.547,34.180
1578402025.761,52.246,64.941,29.297,45.410,17.090
1578402025.765,56.641,63.477,39.551,42.969,6.836
1578402025.769,47.363,48.828,39.551,36.621,-2.930
1578402025.773,37.598,32.715,20.020,35.645,45.898
1578402025.777,44.434,35.156,29.297,46.875,85.449
1578402025.780,55.176,47.363,53.711,46.875,80.566
1578402025.784,48.340,34.668,41.992,31.250,36.133
1578402025.788,40.039,26.367,24.902,27.344,36.621
1578402025.792,27.344,30.273,29.785,22.461,87.402
1578402025.796,16.602,18.555,25.879,16.602,77.148
1578402025.800,34.180,44.434,26.367,32.227,21.484
1578402025.804,50.781,66.895,27.344,44.922,-13.184
1578402025.808,40.039,47.363,33.203,32.227,34.180
1578402025.812,32.715,39.551,54.199,28.320,81.543
1578402025.816,42.480,47.363,71.289,49.316,62.500
1578402025.820,48.828,50.781,56.641,54.688,63.477
1578402025.823,34.180,38.086,28.320,31.250,0.977
1578402025.827,13.184,23.438,17.090,13.184,-3.418
1578402025.831,13.184,28.320,22.461,22.461,83.984
1578402025.835,27.832,37.109,35.645,38.086,96.191
1578402025.839,36.621,41.504,30.273,44.922,67.871
1578402025.843,50.293,38.574,40.039,52.246,61.523
1578402025.847,61.523,48.340,46.875,54.199,47.852
1578402025.851,53.711,59.082,35.156,48.828,32.715
1578402025.855,47.852,55.176,47.363,55.664,28.809
1578402025.859,41.992,55.176,56.641,48.828,46.875
1578402025.862,26.367,41.504,42.969,17.578,11.230
1578402025.866,20.020,35.156,29.785,6.836,-35.156
1578402025.870,31.738,46.387,33.203,22.461,-36.133
1578402025.874,43.457,43.945,49.316,41.016,0.488
1578402025.878,26.855,31.250,36.621,35.156,15.137
1578402025.882,33.691,43.457,28.320,39.062,-9.766
1578402025.886,52.734,39.551,32.715,48.828,22.949
1578402025.890,49.805,28.809,20.020,48.828,5.371
1578402025.894,46.387,48.828,30.273,49.316,31.738
1578402025.898,49.316,43.945,49.805,46.875,66.406
1578402025.902,51.270,33.691,44.434,44.922,29.297
1578402025.905,33.691,31.738,37.598,31.250,26.855
1578402025.909,35.645,40.039,39.062,32.715,60.059
1578402025.913,44.434,38.086,48.828,50.293,73.242
1578402025.917,52.734,41.992,45.410,66.406,25.391
1578402025.921,51.270,49.316,35.645,60.059,-6.348
1578402025.925,25.391,21.484,31.250,26.367,22.461
1578402025.929,25.391,24.414,38.574,26.367,-1.953
1578402025.933,38.086,40.527,52.246,50.293,3.906
1578402025.937,44.922,47.363,43.945,59.082,10.742
1578402025.941,55.176,54.688,29.785,54.199,-9.766
1578402025.945,57.617,38.086,38.574,45.898,-19.531
1578402025.948,54.688,30.273,42.969,51.270,-17.578
1578402025.952,51.758,50.293,42.480,55.664,55.176
1578402025.956,34.668,46.387,35.645,41.016,56.641
1578402025.960,22.949,29.785,31.738,21.973,57.129
1578402025.964,36.621,44.434,45.898,29.785,70.312
1578402025.968,44.922,50.781,48.828,45.410,11.719
1578402025.972,48.340,45.898,46.387,51.270,24.414
1578402025.976,66.406,60.547,54.688,72.754,42.969
1578402025.980,48.828,53.711,33.203,43.457,1.953
1578402025.984,31.738,43.945,26.855,8.789,-56.641
1578402025.987,32.227,36.133,27.832,17.090,11.719
1578402025.991,23.926,28.809,20.508,19.043,68.848
1578402025.995,35.156,52.246,46.387,31.250,51.270
1578402025.999,54.688,52.246,50.781,41.992,85.938
1578402026.003,42.480,29.297,34.180,22.949,58.594
1578402026.007,42.480,57.129,49.805,22.461,55.176
1578402026.011,47.363,75.195,52.246,43.457,32.227
1578402026.015,27.344,52.734,32.715,36.133,41.992
1578402026.019,16.602,30.762,31.738,11.230,55.664
1578402026.023,26.855,32.227,19.531,6.348,11.230
1578402026.027,47.363,43.457,19.531,30.273,13.184
1578402026.030,47.852,45.410,32.715,41.016,57.129
1578402026.034,40.527,43.945,38.086,36.621,78.125
1578402026.038,48.828,47.852,57.617,46.875,54.199
1578402026.042,49.805,46.387,51.270,45.410,57.617
1578402026.046,31.738,34.180,30.273,19.531,82.520
1578402026.050,24.414,38.574,37.598,19.043,51.270
1578402026.054,25.391,39.551,35.156,24.414,19.043
1578402026.058,27.832,38.574,36.621,20.020,26.855
1578402026.062,38.086,47.852,21.484,29.297,42.480
1578402026.066,47.852,45.898,21.484,39.551,29.297
1578402026.070,57.129,55.176,65.918,52.734,32.227
1578402026.073,66.895,64.941,87.402,74.219,69.824
1578402026.077,40.039,43.945,46.387,54.199,78.125
1578402026.081,26.367,32.715,16.113,29.785,61.523
1578402026.085,25.391,31.738,29.785,20.996,58.105
1578402026.089,22.461,30.273,33.203,23.926,74.219
1578402026.093,23.438,18.555,12.695,32.715,62.500
1578402026.097,34.668,33.691,25.391,52.246,65.918
1578402026.101,55.176,62.012,68.359,68.848,32.715
1578402026.105,39.551,43.945,48.340,37.598,-18.066
1578402026.109,34.180,43.457,32.227,31.738,12.695
1578402026.112,41.992,42.480,44.922,49.805,51.758
1578402026.116,30.273,28.320,33.691,38.086,61.035
1578402026.120,33.691,53.223,30.762,33.203,71.289
1578402026.124,45.410,58.594,24.414,34.180,74.707
1578402026.128,58.594,53.223,31.250,49.316,41.992
1578402026.132,67.871,63.965,61.523,69.824,41.992
1578402026.136,45.410,44.922,47.363,46.875,41.504
1578402026.140,34.668,29.785,33.691,27.344,11.719
1578402026.144,38.574,32.227,27.344,24.902,16.113
1578402026.148,44.922,22.461,27.832,34.668,24.902
1578402026.152,53.223,31.738,45.898,51.270,41.016
1578402026.155,47.852,53.711,48.340,52.246,85.938
1578402026.159,35.156,52.246,29.297,40.039,83.496
1578402026.163,49.316,73.730,38.574,53.711,63.477
1578402026.167,52.246,69.824,42.969,54.199,18.066
1578402026.171,24.414,30.273,33.203,29.297,-0.977
1578402026.175,6.836,25.391,38.574,20.020,1.465
1578402026.179,5.859,19.531,24.902,15.137,-4.395
1578402026.183,21.484,19.043,39.062,16.602,-29.785
1578402026.187,37.109,45.898,59.570,29.297,-11.230
1578402026.191,41.016,48.828,58.594,43.457,41.016
1578402026.195,50.293,42.480,48.828,54.199,11.719
1578402026.198,43.457,47.363,28.320,37.109,-38.574
1578402026.202,25.391,37.598,26.367,16.602,17.090
1578402026.206,33.203,28.809,39.062,24.902,36.133
1578402026.210,44.434,39.062,39.062,33.203,-13.184
1578402026.214,16.602,30.273,31.250,18.066,8.789
